StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);CER received(P);CER received(C);CER sent(P);CER sent(C);CEA received(P);CEA received(C);CEA sent(P);CEA sent(C);UAR received(P);UAR received(C);UAR sent(P);UAR sent(C);UAA received(P);UAA received(C);UAA sent(P);UAA sent(C);SAR received(P);SAR received(C);SAR sent(P);SAR sent(C);SAA received(P);SAA received(C);SAA sent(P);SAA sent(C);LIR received(P);LIR received(C);LIR sent(P);LIR sent(C);LIA received(P);LIA received(C);LIA sent(P);LIA sent(C);MAR received(P);MAR received(C);MAR sent(P);MAR sent(C);MAA received(P);MAA received(C);MAA sent(P);MAA sent(C);RTR received(P);RTR received(C);RTR sent(P);RTR sent(C);RTA received(P);RTA received(C);RTA sent(P);RTA sent(C);PPR received(P);PPR received(C);PPR sent(P);PPR sent(C);PPA received(P);PPA received(C);PPA sent(P);PPA sent(C);User-Name received(P);User-Name received(C);User-Name sent(P);User-Name sent(C);Host-IP-Address received(P);Host-IP-Address received(C);Host-IP-Address sent(P);Host-IP-Address sent(C);Auth-Application-Id received(P);Auth-Application-Id received(C);Auth-Application-Id sent(P);Auth-Application-Id sent(C);Acct-Application-Id received(P);Acct-Application-Id received(C);Acct-Application-Id sent(P);Acct-Application-Id sent(C);Vendor-Specific-Application-Id received(P);Vendor-Specific-Application-Id received(C);Vendor-Specific-Application-Id sent(P);Vendor-Specific-Application-Id sent(C);Session-Id received(P);Session-Id received(C);Session-Id sent(P);Session-Id sent(C);Origin-Host received(P);Origin-Host received(C);Origin-Host sent(P);Origin-Host sent(C);Supported-Vendor-Id received(P);Supported-Vendor-Id received(C);Supported-Vendor-Id sent(P);Supported-Vendor-Id sent(C);Vendor-Id received(P);Vendor-Id received(C);Vendor-Id sent(P);Vendor-Id sent(C);Firmware-Revision received(P);Firmware-Revision received(C);Firmware-Revision sent(P);Firmware-Revision sent(C);Result-Code received(P);Result-Code received(C);Result-Code sent(P);Result-Code sent(C);Product-Name received(P);Product-Name received(C);Product-Name sent(P);Product-Name sent(C);Auth-Session-State received(P);Auth-Session-State received(C);Auth-Session-State sent(P);Auth-Session-State sent(C);Origin-State-Id received(P);Origin-State-Id received(C);Origin-State-Id sent(P);Origin-State-Id sent(C);Destination-Realm received(P);Destination-Realm received(C);Destination-Realm sent(P);Destination-Realm sent(C);Destination-Host received(P);Destination-Host received(C);Destination-Host sent(P);Destination-Host sent(C);Origin-Realm received(P);Origin-Realm received(C);Origin-Realm sent(P);Origin-Realm sent(C);Experimental-Result received(P);Experimental-Result received(C);Experimental-Result sent(P);Experimental-Result sent(C);Experimental-Result-Code received(P);Experimental-Result-Code received(C);Experimental-Result-Code sent(P);Experimental-Result-Code sent(C);Visited-Network-Identifier received(P);Visited-Network-Identifier received(C);Visited-Network-Identifier sent(P);Visited-Network-Identifier sent(C);Public-Identity received(P);Public-Identity received(C);Public-Identity sent(P);Public-Identity sent(C);Server-Name received(P);Server-Name received(C);Server-Name sent(P);Server-Name sent(C);Server-Assignment-Type received(P);Server-Assignment-Type received(C);Server-Assignment-Type sent(P);Server-Assignment-Type sent(C);User-Authorization-Type received(P);User-Authorization-Type received(C);User-Authorization-Type sent(P);User-Authorization-Type sent(C);User-Data-Request-Type received(P);User-Data-Request-Type received(C);User-Data-Request-Type sent(P);User-Data-Request-Type sent(C);User-Data-Already-Available received(P);User-Data-Already-Available received(C);User-Data-Already-Available sent(P);User-Data-Already-Available sent(C);
2025-12-15 10:59:51;2025-12-15 11:00:36;2025-12-15 11:00:41;00:00:05;00:00:50;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;18;0;0;0;0;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;20;5;18;5;20;5;18;5;19;5;18;5;18;5;18;5;19;5;19;0;1;0;0;5;20;5;19;0;1;0;1;0;0;5;19;0;1;0;1;5;18;5;18;0;1;0;0;5;18;0;0;5;18;0;0;5;19;5;19;0;0;0;0;0;0;0;0;0;0;0;0;5;18;0;0;5;18;5;18;5;18;0;0;0;0;0;0;5;18;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:00:41;2025-12-15 11:00:46;00:00:05;00:00:55;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;23;0;0;0;0;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;25;5;23;5;25;5;23;5;24;5;23;5;23;5;23;5;24;5;24;0;1;0;0;5;25;5;24;0;1;0;1;0;0;5;24;0;1;0;1;5;23;5;23;0;1;0;0;5;23;0;0;5;23;0;0;5;24;5;24;0;0;0;0;0;0;0;0;0;0;0;0;5;23;0;0;5;23;5;23;5;23;0;0;0;0;0;0;5;23;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:00:46;2025-12-15 11:00:51;00:00:05;00:01:00;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;28;0;0;0;0;5;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;30;5;28;5;30;5;28;5;29;5;28;5;28;5;28;5;29;5;29;0;1;0;0;5;30;5;29;0;1;0;1;0;0;5;29;0;1;0;1;5;28;5;28;0;1;0;0;5;28;0;0;5;28;0;0;5;29;5;29;0;0;0;0;0;0;0;0;0;0;0;0;5;28;0;0;5;28;5;28;5;28;0;0;0;0;0;0;5;28;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:00:51;2025-12-15 11:00:56;00:00:05;00:01:05;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;33;0;0;0;0;5;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;35;5;33;5;35;5;33;5;34;5;33;5;33;5;33;5;34;5;34;0;1;0;0;5;35;5;34;0;1;0;1;0;0;5;34;0;1;0;1;5;33;5;33;0;1;0;0;5;33;0;0;5;33;0;0;5;34;5;34;0;0;0;0;0;0;0;0;0;0;0;0;5;33;0;0;5;33;5;33;5;33;0;0;0;0;0;0;5;33;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:00:56;2025-12-15 11:01:01;00:00:05;00:01:10;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;38;0;0;0;0;5;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;40;5;38;5;40;5;38;5;39;5;38;5;38;5;38;5;39;5;39;0;1;0;0;5;40;5;39;0;1;0;1;0;0;5;39;0;1;0;1;5;38;5;38;0;1;0;0;5;38;0;0;5;38;0;0;5;39;5;39;0;0;0;0;0;0;0;0;0;0;0;0;5;38;0;0;5;38;5;38;5;38;0;0;0;0;0;0;5;38;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:01;2025-12-15 11:01:06;00:00:05;00:01:15;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;43;0;0;0;0;5;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;45;5;43;5;45;5;43;5;44;5;43;5;43;5;43;5;44;5;44;0;1;0;0;5;45;5;44;0;1;0;1;0;0;5;44;0;1;0;1;5;43;5;43;0;1;0;0;5;43;0;0;5;43;0;0;5;44;5;44;0;0;0;0;0;0;0;0;0;0;0;0;5;43;0;0;5;43;5;43;5;43;0;0;0;0;0;0;5;43;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:06;2025-12-15 11:01:11;00:00:05;00:01:20;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;48;0;0;0;0;5;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;50;5;48;5;50;5;48;5;49;5;48;5;48;5;48;5;49;5;49;0;1;0;0;5;50;5;49;0;1;0;1;0;0;5;49;0;1;0;1;5;48;5;48;0;1;0;0;5;48;0;0;5;48;0;0;5;49;5;49;0;0;0;0;0;0;0;0;0;0;0;0;5;48;0;0;5;48;5;48;5;48;0;0;0;0;0;0;5;48;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:11;2025-12-15 11:01:16;00:00:05;00:01:25;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;53;0;0;0;0;5;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;55;5;53;5;55;5;53;5;54;5;53;5;53;5;53;5;54;5;54;0;1;0;0;5;55;5;54;0;1;0;1;0;0;5;54;0;1;0;1;5;53;5;53;0;1;0;0;5;53;0;0;5;53;0;0;5;54;5;54;0;0;0;0;0;0;0;0;0;0;0;0;5;53;0;0;5;53;5;53;5;53;0;0;0;0;0;0;5;53;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:16;2025-12-15 11:01:21;00:00:05;00:01:30;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;58;0;0;0;0;5;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;60;5;58;5;60;5;58;5;59;5;58;5;58;5;58;5;59;5;59;0;1;0;0;5;60;5;59;0;1;0;1;0;0;5;59;0;1;0;1;5;58;5;58;0;1;0;0;5;58;0;0;5;58;0;0;5;59;5;59;0;0;0;0;0;0;0;0;0;0;0;0;5;58;0;0;5;58;5;58;5;58;0;0;0;0;0;0;5;58;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:21;2025-12-15 11:01:26;00:00:05;00:01:35;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;63;0;0;0;0;5;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;65;5;63;5;65;5;63;5;64;5;63;5;63;5;63;5;64;5;64;0;1;0;0;5;65;5;64;0;1;0;1;0;0;5;64;0;1;0;1;5;63;5;63;0;1;0;0;5;63;0;0;5;63;0;0;5;64;5;64;0;0;0;0;0;0;0;0;0;0;0;0;5;63;0;0;5;63;5;63;5;63;0;0;0;0;0;0;5;63;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:26;2025-12-15 11:01:31;00:00:05;00:01:40;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;68;0;0;0;0;5;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;70;5;68;5;70;5;68;5;69;5;68;5;68;5;68;5;69;5;69;0;1;0;0;5;70;5;69;0;1;0;1;0;0;5;69;0;1;0;1;5;68;5;68;0;1;0;0;5;68;0;0;5;68;0;0;5;69;5;69;0;0;0;0;0;0;0;0;0;0;0;0;5;68;0;0;5;68;5;68;5;68;0;0;0;0;0;0;5;68;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:31;2025-12-15 11:01:36;00:00:05;00:01:45;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;73;0;0;0;0;5;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;75;5;73;5;75;5;73;5;74;5;73;5;73;5;73;5;74;5;74;0;1;0;0;5;75;5;74;0;1;0;1;0;0;5;74;0;1;0;1;5;73;5;73;0;1;0;0;5;73;0;0;5;73;0;0;5;74;5;74;0;0;0;0;0;0;0;0;0;0;0;0;5;73;0;0;5;73;5;73;5;73;0;0;0;0;0;0;5;73;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:36;2025-12-15 11:01:41;00:00:05;00:01:50;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;78;0;0;0;0;5;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;80;5;78;5;80;5;78;5;79;5;78;5;78;5;78;5;79;5;79;0;1;0;0;5;80;5;79;0;1;0;1;0;0;5;79;0;1;0;1;5;78;5;78;0;1;0;0;5;78;0;0;5;78;0;0;5;79;5;79;0;0;0;0;0;0;0;0;0;0;0;0;5;78;0;0;5;78;5;78;5;78;0;0;0;0;0;0;5;78;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:41;2025-12-15 11:01:46;00:00:05;00:01:55;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;83;0;0;0;0;5;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;85;5;83;5;85;5;83;5;84;5;83;5;83;5;83;5;84;5;84;0;1;0;0;5;85;5;84;0;1;0;1;0;0;5;84;0;1;0;1;5;83;5;83;0;1;0;0;5;83;0;0;5;83;0;0;5;84;5;84;0;0;0;0;0;0;0;0;0;0;0;0;5;83;0;0;5;83;5;83;5;83;0;0;0;0;0;0;5;83;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:46;2025-12-15 11:01:51;00:00:05;00:02:00;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;88;0;0;0;0;5;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;90;5;88;5;90;5;88;5;89;5;88;5;88;5;88;5;89;5;89;0;1;0;0;5;90;5;89;0;1;0;1;0;0;5;89;0;1;0;1;5;88;5;88;0;1;0;0;5;88;0;0;5;88;0;0;5;89;5;89;0;0;0;0;0;0;0;0;0;0;0;0;5;88;0;0;5;88;5;88;5;88;0;0;0;0;0;0;5;88;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:51;2025-12-15 11:01:56;00:00:05;00:02:05;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;93;0;0;0;0;5;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;95;5;93;5;95;5;93;5;94;5;93;5;93;5;93;5;94;5;94;0;1;0;0;5;95;5;94;0;1;0;1;0;0;5;94;0;1;0;1;5;93;5;93;0;1;0;0;5;93;0;0;5;93;0;0;5;94;5;94;0;0;0;0;0;0;0;0;0;0;0;0;5;93;0;0;5;93;5;93;5;93;0;0;0;0;0;0;5;93;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:01:56;2025-12-15 11:02:01;00:00:05;00:02:10;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;98;0;0;0;0;5;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;100;5;98;5;100;5;98;5;99;5;98;5;98;5;98;5;99;5;99;0;1;0;0;5;100;5;99;0;1;0;1;0;0;5;99;0;1;0;1;5;98;5;98;0;1;0;0;5;98;0;0;5;98;0;0;5;99;5;99;0;0;0;0;0;0;0;0;0;0;0;0;5;98;0;0;5;98;5;98;5;98;0;0;0;0;0;0;5;98;0;0;0;0;0;0;
2025-12-15 10:59:51;2025-12-15 11:02:01;2025-12-15 11:02:06;00:00:04;00:02:14;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;103;0;0;0;0;5;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;105;5;103;5;105;5;103;5;104;5;103;5;103;5;103;5;104;5;104;0;1;0;0;5;105;5;104;0;1;0;1;0;0;5;104;0;1;0;1;5;103;5;103;0;1;0;0;5;103;0;0;5;103;0;0;5;104;5;104;0;0;0;0;0;0;0;0;0;0;0;0;5;103;0;0;5;103;5;103;5;103;0;0;0;0;0;0;5;103;0;0;0;0;0;0;
